Time,Open,High,Low,Close,Volume,VWAP
2020-07-09 08:01:00,3.3,3.37,3.11,3.15,1903.0,4.018112
2020-07-09 08:02:00,3.15,3.16,3.04,3.05,117.0,4.009824
2020-07-09 08:03:00,3.1,3.11,3.07,3.07,9.0,4.009194
2020-07-09 08:04:00,3.07,3.1,3.04,3.07,69.0,4.004221
2020-07-09 08:05:00,3.06,3.15,2.99,3.1,296.0,3.984132
2020-07-09 08:06:00,3.1,3.18,3.1,3.15,189.0,3.972628
2020-07-09 08:07:00,3.17,3.17,3.03,3.16,278.0,3.955664
2020-07-09 08:08:00,3.19,3.28,3.19,3.23,214.0,3.944758
2020-07-09 08:09:00,3.2,3.3,3.17,3.3,85.0,3.940829
2020-07-09 08:10:00,3.28,3.32,3.27,3.32,65.0,3.937881
2020-07-09 08:11:00,3.32,3.32,3.21,3.25,147.0,3.9311529999999997
2020-07-09 08:12:00,3.25,3.26,3.21,3.26,40.0,3.92924
2020-07-09 08:13:00,3.28,3.28,3.22,3.24,70.0,3.925931
2020-07-09 08:14:00,3.29,3.29,3.25,3.26,208.0,3.9164980000000003
2020-07-09 08:15:00,3.24,3.28,3.19,3.2,196.0,3.907408
2020-07-09 08:16:00,3.22,3.25,3.12,3.12,20.0,3.9064629999999996
2020-07-09 08:17:00,3.1,3.1,3.04,3.05,301.0,3.890047
2020-07-09 08:18:00,3.01,3.02,2.9,2.9,137.0,3.882017
2020-07-09 08:19:00,2.92,2.92,2.79,2.79,363.0,3.858236
2020-07-09 08:20:00,2.8,2.94,2.8,2.92,198.0,3.846256
2020-07-09 08:21:00,2.89,2.93,2.86,2.93,235.0,3.832707
2020-07-09 08:22:00,2.92,2.95,2.88,2.9,148.0,3.824437
2020-07-09 08:23:00,2.92,2.95,2.86,2.95,121.0,3.8177800000000004
2020-07-09 08:24:00,2.94,2.95,2.88,2.91,307.0,3.8017839999999996
2020-07-09 08:25:00,2.86,2.87,2.79,2.86,116.0,3.7952209999999997
2020-07-09 08:26:00,2.9,2.94,2.75,2.94,259.0,3.7806910000000005
2020-07-09 08:27:00,3.0,3.05,2.99,3.01,864.0,3.744611
2020-07-09 08:28:00,3.02,3.02,2.9,2.92,70.0,3.7417260000000003
2020-07-09 08:29:00,2.92,2.96,2.86,2.96,44.0,3.739778
2020-07-09 08:30:00,2.96,3.04,2.93,3.03,69.0,3.7369260000000004
